category,variable,varrSize,timesPointedTo,timesDereferenced,timesWrittenTo,timesReadFrom
103,Matrix,64,0,0,0,0
103,Dirty Flag,1,0,0,2740,2736
103,Rotation,4,0,0,1,0
103,Scale,8,0,0,0,1
103,Translation,8,0,0,1,1
103,Scale,8,0,0,1,2737
103,Translation,8,0,0,1,4
104,ColliderPtr,8,0,0,1,1
104,UIComponentPtr,8,0,0,1,2
104,Matrix,64,0,0,0,0
104,Dirty Flag,1,0,0,2740,2736
104,Rotation,4,0,0,1,0
104,Scale,8,0,0,0,1
104,Translation,8,0,0,1,1
104,Scale,8,0,0,1,1
104,Translation,8,0,0,1,4
105,ColliderPtr,8,0,0,1,1
105,UIComponentPtr,8,0,0,1,2
105,Matrix,64,0,0,0,0
105,Dirty Flag,1,0,0,2740,2736
105,Rotation,4,0,0,1,0
105,Scale,8,0,0,0,1
105,Translation,8,0,0,1,1
105,Scale,8,0,0,1,1
105,Translation,8,0,0,1,4
106,ColliderPtr,8,0,0,1,1
106,UIComponentPtr,8,0,0,1,2
106,Matrix,64,0,0,0,0
106,Dirty Flag,1,0,0,2740,2736
106,Rotation,4,0,0,1,0
106,Scale,8,0,0,0,1
106,Translation,8,0,0,1,1
106,Scale,8,0,0,1,2737
106,Translation,8,0,0,1,4
107,ColliderPtr,8,0,0,1,1
107,UIComponentPtr,8,0,0,1,2
107,Matrix,64,0,0,0,0
107,Dirty Flag,1,0,0,2740,2736
107,Rotation,4,0,0,1,0
107,Scale,8,0,0,0,1
107,Translation,8,0,0,1,1
107,Scale,8,0,0,1,2737
107,Translation,8,0,0,1,4
108,ColliderPtr,8,0,0,1,1
108,UIComponentPtr,8,0,0,1,2
108,Matrix,64,0,0,0,0
108,Dirty Flag,1,0,0,2740,2736
108,Rotation,4,0,0,1,0
108,Scale,8,0,0,0,1
108,Translation,8,0,0,1,1
108,Scale,8,0,0,1,1
108,Translation,8,0,0,1,4
109,ColliderPtr,8,0,0,1,1
109,UIComponentPtr,8,0,0,1,2
109,Matrix,64,0,0,0,0
109,Dirty Flag,1,0,0,2740,2736
109,Rotation,4,0,0,1,0
109,Scale,8,0,0,0,1
109,Translation,8,0,0,1,1
109,Scale,8,0,0,1,1
109,Translation,8,0,0,1,4
110,ColliderPtr,8,0,0,1,1
110,UIComponentPtr,8,0,0,1,2
110,Matrix,64,0,0,0,0
110,Dirty Flag,1,0,0,2740,2736
110,Rotation,4,0,0,1,0
110,Scale,8,0,0,0,1
110,Translation,8,0,0,1,1
110,Scale,8,0,0,1,2737
110,Translation,8,0,0,1,4
111,ColliderPtr,8,0,0,1,1
111,UIComponentPtr,8,0,0,1,2
111,Matrix,64,0,0,0,0
111,Dirty Flag,1,0,0,2740,2736
111,Rotation,4,0,0,1,0
111,Scale,8,0,0,0,1
111,Translation,8,0,0,1,1
111,Scale,8,0,0,1,2737
111,Translation,8,0,0,1,4
112,ColliderPtr,8,0,0,1,1
112,UIComponentPtr,8,0,0,1,2
112,Matrix,64,0,0,0,0
112,Dirty Flag,1,0,0,2740,2736
112,Rotation,4,0,0,1,0
112,Scale,8,0,0,0,1
112,Translation,8,0,0,1,1
112,Scale,8,0,0,1,2737
112,Translation,8,0,0,1,4
113,ColliderPtr,8,0,0,1,1
113,UIComponentPtr,8,0,0,1,2
113,Matrix,64,0,0,0,0
113,Dirty Flag,1,0,0,2740,2736
113,Rotation,4,0,0,1,0
113,Scale,8,0,0,0,1
113,Translation,8,0,0,1,1
113,Scale,8,0,0,1,2737
113,Translation,8,0,0,1,4
114,ColliderPtr,8,0,0,1,1
114,UIComponentPtr,8,0,0,1,2
114,Matrix,64,0,0,0,0
114,Dirty Flag,1,0,0,2740,2736
114,Rotation,4,0,0,1,0
114,Scale,8,0,0,0,1
114,Translation,8,0,0,1,1
114,Scale,8,0,0,1,1
114,Translation,8,0,0,1,4
115,ColliderPtr,8,0,0,1,1
115,UIComponentPtr,8,0,0,1,2
115,Matrix,64,0,0,0,0
115,Dirty Flag,1,0,0,2740,2736
115,Rotation,4,0,0,1,0
115,Scale,8,0,0,0,1
115,Translation,8,0,0,1,1
115,Scale,8,0,0,1,6035
115,Translation,8,0,0,1,6038
474,ColliderPtr,8,0,0,0,0
474,UIComponentPtr,8,0,0,0,0
474,Matrix,64,0,0,0,0
474,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
474,OldScale,8,0,0,0,0
474,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
476,ColliderPtr,8,0,0,0,0
476,UIComponentPtr,8,0,0,0,0
476,Matrix,64,0,0,0,0
476,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
476,OldScale,8,0,0,0,0
476,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
478,ColliderPtr,8,0,0,0,0
478,UIComponentPtr,8,0,0,0,0
478,Matrix,64,0,0,0,0
478,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
478,OldScale,8,0,0,0,0
478,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
480,ColliderPtr,8,0,0,0,0
480,UIComponentPtr,8,0,0,0,0
480,Matrix,64,0,0,0,0
480,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
480,OldScale,8,0,0,0,0
480,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
482,ColliderPtr,8,0,0,0,0
482,UIComponentPtr,8,0,0,0,0
482,Matrix,64,0,0,0,0
482,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
482,OldScale,8,0,0,0,0
482,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
484,ColliderPtr,8,0,0,0,0
484,UIComponentPtr,8,0,0,0,0
484,Matrix,64,0,0,0,0
484,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
484,OldScale,8,0,0,0,0
484,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
487,ColliderPtr,8,0,0,0,0
487,UIComponentPtr,8,0,0,0,0
487,Matrix,64,0,0,0,0
487,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
487,OldScale,8,0,0,0,0
487,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
489,ColliderPtr,8,0,0,0,0
489,UIComponentPtr,8,0,0,0,0
489,Matrix,64,0,0,0,0
489,Dirty Flag,1,0,0,0,0
449,Rotation,4,0,0,0,0
489,OldScale,8,0,0,0,0
489,OldTranslation,8,0,0,0,0
449,Scale,8,0,0,0,0
449,Translation,8,0,0,0,0
406,ColliderPtr,8,0,0,1,1
406,UIComponentPtr,8,0,0,1,2
406,Matrix,64,0,0,0,0
406,Dirty Flag,1,0,0,1018,1014
406,Rotation,4,0,0,1,0
406,Scale,8,0,0,0,1
406,Translation,8,0,0,1,1
406,Scale,8,0,0,1,1
406,Translation,8,0,0,1,4
407,ColliderPtr,8,0,0,1,2
407,UIComponentPtr,8,0,0,1,1016
407,Matrix,64,0,0,0,0
407,Dirty Flag,1,0,0,2032,1014
407,Rotation,4,0,0,1,0
407,Scale,8,0,0,1,2
407,Translation,8,0,0,1013,2032
407,Scale,8,0,0,2,1016
407,Translation,8,0,0,1014,2033
408,ColliderPtr,8,0,0,1,2
408,UIComponentPtr,8,0,0,1,1016
408,Matrix,64,0,0,0,0
408,Dirty Flag,1,0,0,2032,1014
408,Rotation,4,0,0,1,0
408,Scale,8,0,0,1,2
408,Translation,8,0,0,1013,1019
408,Scale,8,0,0,2,1015
408,Translation,8,0,0,1014,1019
409,ColliderPtr,8,0,0,1,1
409,UIComponentPtr,8,0,0,1,2
409,Matrix,64,0,0,0,0
409,Dirty Flag,1,0,0,1018,1014
409,Rotation,4,0,0,1,0
409,Scale,8,0,0,0,1
409,Translation,8,0,0,1,1
409,Scale,8,0,0,1,1
409,Translation,8,0,0,1,4
410,ColliderPtr,8,0,0,1,2
410,UIComponentPtr,8,0,0,1,1016
410,Matrix,64,0,0,0,0
410,Dirty Flag,1,0,0,2032,1014
410,Rotation,4,0,0,1,0
410,Scale,8,0,0,1,2
410,Translation,8,0,0,1013,2032
410,Scale,8,0,0,2,1016
410,Translation,8,0,0,1014,2033
411,ColliderPtr,8,0,0,1,2
411,UIComponentPtr,8,0,0,1,1016
411,Matrix,64,0,0,0,0
411,Dirty Flag,1,0,0,2032,1014
411,Rotation,4,0,0,1,0
411,Scale,8,0,0,1,2
411,Translation,8,0,0,1013,2032
411,Scale,8,0,0,2,1016
411,Translation,8,0,0,1014,2033
412,ColliderPtr,8,0,0,1,2
412,UIComponentPtr,8,0,0,1,1016
412,Matrix,64,0,0,0,0
412,Dirty Flag,1,0,0,2032,1014
412,Rotation,4,0,0,1,0
412,Scale,8,0,0,1,2
412,Translation,8,0,0,1013,2032
412,Scale,8,0,0,2,1016
412,Translation,8,0,0,1014,2033
413,ColliderPtr,8,0,0,1,1
413,UIComponentPtr,8,0,0,1,2
413,Matrix,64,0,0,0,0
413,Dirty Flag,1,0,0,1018,1014
413,Rotation,4,0,0,1,0
413,Scale,8,0,0,0,1
413,Translation,8,0,0,1,1
413,Scale,8,0,0,1,1
413,Translation,8,0,0,1,4
414,ColliderPtr,8,0,0,1,1
414,UIComponentPtr,8,0,0,1,2
414,Matrix,64,0,0,0,0
414,Dirty Flag,1,0,0,1018,1014
414,Rotation,4,0,0,1,0
414,Scale,8,0,0,0,1
414,Translation,8,0,0,1,1
414,Scale,8,0,0,1,1
414,Translation,8,0,0,1,4
415,ColliderPtr,8,0,0,1,1
415,UIComponentPtr,8,0,0,1,2
415,Matrix,64,0,0,0,0
415,Dirty Flag,1,0,0,1018,1014
415,Rotation,4,0,0,1,0
415,Scale,8,0,0,0,1
415,Translation,8,0,0,1,1
415,Scale,8,0,0,1,1
415,Translation,8,0,0,1,4
416,ColliderPtr,8,0,0,1,1
416,UIComponentPtr,8,0,0,1,2
416,Matrix,64,0,0,0,0
416,Dirty Flag,1,0,0,1018,1014
416,Rotation,4,0,0,1,0
416,Scale,8,0,0,0,1
416,Translation,8,0,0,1,1
416,Scale,8,0,0,1,1
416,Translation,8,0,0,1,4
417,ColliderPtr,8,0,0,1,0
417,UIComponentPtr,8,0,0,1,1015
417,Matrix,64,0,0,0,0
417,Dirty Flag,1,0,0,1017,0
417,Rotation,4,0,0,1,0
417,OldScale,8,0,0,0,0
417,Translation,8,0,0,1014,9131
417,Scale,8,0,0,0,1
417,Translation,8,0,0,1015,9131
418,ColliderPtr,8,0,0,1,1
418,UIComponentPtr,8,0,0,1,2
418,Matrix,64,0,0,0,0
418,Dirty Flag,1,0,0,1018,1014
418,Rotation,4,0,0,1,0
418,Scale,8,0,0,0,1
418,Translation,8,0,0,1,1
418,Scale,8,0,0,1,1015
418,Translation,8,0,0,1,2033
419,ColliderPtr,8,0,0,1,1
419,UIComponentPtr,8,0,0,1,2
419,Matrix,64,0,0,0,0
419,Dirty Flag,1,0,0,1018,1014
419,Rotation,4,0,0,1,0
419,Scale,8,0,0,0,1
419,Translation,8,0,0,1,1
419,Scale,8,0,0,1,2030
419,Translation,8,0,0,1,2033
420,ColliderPtr,8,0,0,1,1
420,UIComponentPtr,8,0,0,1,2
420,Matrix,64,0,0,0,0
420,Dirty Flag,1,0,0,1018,1014
420,Rotation,4,0,0,1,0
420,Scale,8,0,0,0,1
420,Translation,8,0,0,1,1
420,Scale,8,0,0,1,1015
420,Translation,8,0,0,1,2033
421,ColliderPtr,8,0,0,1,1
421,UIComponentPtr,8,0,0,1,2
421,Matrix,64,0,0,0,0
421,Dirty Flag,1,0,0,1018,1014
421,Rotation,4,0,0,1,0
421,Scale,8,0,0,0,1
421,Translation,8,0,0,1,1
421,Scale,8,0,0,1,1015
421,Translation,8,0,0,1,2033
422,ColliderPtr,8,0,0,1,1
422,UIComponentPtr,8,0,0,1,2
422,Matrix,64,0,0,0,0
422,Dirty Flag,1,0,0,1018,1014
422,Rotation,4,0,0,1,0
422,Scale,8,0,0,0,1
422,Translation,8,0,0,1,1
422,Scale,8,0,0,1,1015
422,Translation,8,0,0,1,4
423,ColliderPtr,8,0,0,1,1
423,UIComponentPtr,8,0,0,1,2
423,Matrix,64,0,0,0,0
423,Dirty Flag,1,0,0,1018,1014
423,Rotation,4,0,0,1,0
423,Scale,8,0,0,0,1
423,Translation,8,0,0,1,1
423,Scale,8,0,0,1,1016
423,Translation,8,0,0,1,2033
424,ColliderPtr,8,0,0,1,1
424,UIComponentPtr,8,0,0,1,2
424,Matrix,64,0,0,0,0
424,Dirty Flag,1,0,0,1018,1014
424,Rotation,4,0,0,1,0
424,Scale,8,0,0,0,1
424,Translation,8,0,0,1,1
424,Scale,8,0,0,1,1016
424,Translation,8,0,0,1,2033
425,ColliderPtr,8,0,0,1,1
425,UIComponentPtr,8,0,0,1,2
425,Matrix,64,0,0,0,0
425,Dirty Flag,1,0,0,1018,1014
425,Rotation,4,0,0,1,0
425,Scale,8,0,0,0,1
425,Translation,8,0,0,1,1
425,Scale,8,0,0,1,1016
425,Translation,8,0,0,1,2033
426,ColliderPtr,8,0,0,1,1
426,UIComponentPtr,8,0,0,1,2
426,Matrix,64,0,0,0,0
426,Dirty Flag,1,0,0,1018,1014
426,Rotation,4,0,0,1,0
426,Scale,8,0,0,0,1
426,Translation,8,0,0,1,1
426,Scale,8,0,0,1,1
426,Translation,8,0,0,1,4
427,ColliderPtr,8,0,0,1,1
427,UIComponentPtr,8,0,0,1,2
427,Matrix,64,0,0,0,0
427,Dirty Flag,1,0,0,1018,1014
427,Rotation,4,0,0,1,0
427,Scale,8,0,0,0,1
427,Translation,8,0,0,1,1
427,Scale,8,0,0,1,1
427,Translation,8,0,0,1,4
428,ColliderPtr,8,0,0,1,1
428,UIComponentPtr,8,0,0,1,2
428,Matrix,64,0,0,0,0
428,Dirty Flag,1,0,0,1018,1014
428,Rotation,4,0,0,1,0
428,Scale,8,0,0,0,1
428,Translation,8,0,0,1,1
428,Scale,8,0,0,1,1015
428,Translation,8,0,0,1,4
429,ColliderPtr,8,0,0,1,1
429,UIComponentPtr,8,0,0,1,2
429,Matrix,64,0,0,0,0
429,Dirty Flag,1,0,0,1018,1014
429,Rotation,4,0,0,1,0
429,Scale,8,0,0,0,1
429,Translation,8,0,0,1,1
429,Scale,8,0,0,1,1015
429,Translation,8,0,0,1,4
430,ColliderPtr,8,0,0,1,1
430,UIComponentPtr,8,0,0,1,2
430,Matrix,64,0,0,0,0
430,Dirty Flag,1,0,0,1018,1014
430,Rotation,4,0,0,1,0
430,Scale,8,0,0,0,1
430,Translation,8,0,0,1,1
430,Scale,8,0,0,1,1015
430,Translation,8,0,0,1,4
431,ColliderPtr,8,0,0,1,1
431,UIComponentPtr,8,0,0,1,2
431,Matrix,64,0,0,0,0
431,Dirty Flag,1,0,0,1018,1014
431,Rotation,4,0,0,1,0
431,Scale,8,0,0,0,1
431,Translation,8,0,0,1,1
431,Scale,8,0,0,1,1015
431,Translation,8,0,0,1,4
432,ColliderPtr,8,0,0,1,1
432,UIComponentPtr,8,0,0,1,2
432,Matrix,64,0,0,0,0
432,Dirty Flag,1,0,0,1018,1014
432,Rotation,4,0,0,1,0
432,Scale,8,0,0,0,1
432,Translation,8,0,0,1,1
432,Scale,8,0,0,1,1
432,Translation,8,0,0,1,4
433,ColliderPtr,8,0,0,1,1
433,UIComponentPtr,8,0,0,1,2
433,Matrix,64,0,0,0,0
433,Dirty Flag,1,0,0,1018,1014
433,Rotation,4,0,0,1,0
433,Scale,8,0,0,0,1
433,Translation,8,0,0,1,1
433,Scale,8,0,0,1,1015
433,Translation,8,0,0,1,4
434,ColliderPtr,8,0,0,1,1
434,UIComponentPtr,8,0,0,1,2
434,Matrix,64,0,0,0,0
434,Dirty Flag,1,0,0,1018,1014
434,Rotation,4,0,0,1,0
434,Scale,8,0,0,0,1
434,Translation,8,0,0,1,1
434,Scale,8,0,0,1,1015
434,Translation,8,0,0,1,4
435,ColliderPtr,8,0,0,1,1
435,UIComponentPtr,8,0,0,1,2
435,Matrix,64,0,0,0,0
435,Dirty Flag,1,0,0,1018,1014
435,Rotation,4,0,0,1,0
435,Scale,8,0,0,0,1
435,Translation,8,0,0,1,1
435,Scale,8,0,0,1,1281
435,Translation,8,0,0,1,2299
436,ColliderPtr,8,0,0,1,1
436,UIComponentPtr,8,0,0,1,2
436,Matrix,64,0,0,0,0
436,Dirty Flag,1,0,0,1018,1014
436,Rotation,4,0,0,1,0
436,Scale,8,0,0,0,1
436,Translation,8,0,0,1,1
436,Scale,8,0,0,1,1015
436,Translation,8,0,0,1,4
437,ColliderPtr,8,0,0,1,1
437,UIComponentPtr,8,0,0,1,2
437,Matrix,64,0,0,0,0
437,Dirty Flag,1,0,0,1018,1014
437,Rotation,4,0,0,1,0
437,Scale,8,0,0,0,1
437,Translation,8,0,0,1,1
437,Scale,8,0,0,1,1305
437,Translation,8,0,0,1,2323
438,ColliderPtr,8,0,0,1,1
438,UIComponentPtr,8,0,0,1,2
438,Matrix,64,0,0,0,0
438,Dirty Flag,1,0,0,1018,1014
438,Rotation,4,0,0,1,0
438,Scale,8,0,0,0,1
438,Translation,8,0,0,1,1
438,Scale,8,0,0,1,1015
438,Translation,8,0,0,1,2033
439,ColliderPtr,8,0,0,1,1
439,UIComponentPtr,8,0,0,1,2
439,Matrix,64,0,0,0,0
439,Dirty Flag,1,0,0,1018,1014
439,Rotation,4,0,0,1,0
439,Scale,8,0,0,0,1
439,Translation,8,0,0,1,1
439,Scale,8,0,0,1,1
439,Translation,8,0,0,1,4
440,ColliderPtr,8,0,0,1,1
440,UIComponentPtr,8,0,0,1,2
440,Matrix,64,0,0,0,0
440,Dirty Flag,1,0,0,1018,1014
440,Rotation,4,0,0,1,0
440,Scale,8,0,0,0,1
440,Translation,8,0,0,1,1
440,Scale,8,0,0,1,1
440,Translation,8,0,0,1,4
441,ColliderPtr,8,0,0,1,1
441,UIComponentPtr,8,0,0,1,2
441,Matrix,64,0,0,0,0
441,Dirty Flag,1,0,0,1018,1014
441,Rotation,4,0,0,1,0
441,Scale,8,0,0,0,1
441,Translation,8,0,0,1,1
441,Scale,8,0,0,1,1
441,Translation,8,0,0,1,4
442,ColliderPtr,8,0,2,1,3
442,UIComponentPtr,8,0,0,1,1757
442,Matrix,64,0,0,0,0
442,Dirty Flag,1,0,0,4801,1014
442,Rotation,4,0,0,1015,1014
442,Scale,8,0,0,2,3158
442,Translation,8,0,0,1753,28020
442,Scale,8,0,0,3,5076
442,Translation,8,0,0,1754,28025
443,ColliderPtr,8,0,0,1,1
443,UIComponentPtr,8,0,0,1,2
443,Matrix,64,0,0,0,0
443,Dirty Flag,1,0,0,1018,1014
443,Rotation,4,0,0,1,0
443,Scale,8,0,0,0,1
443,Translation,8,0,0,1,1
443,Scale,8,0,0,1,1
443,Translation,8,0,0,1,4
444,ColliderPtr,8,0,0,1,1
444,UIComponentPtr,8,0,0,1,2
444,Matrix,64,0,0,0,0
444,Dirty Flag,1,0,0,1018,1014
444,Rotation,4,0,0,1,0
444,Scale,8,0,0,0,1
444,Translation,8,0,0,1,1
444,Scale,8,0,0,1,1
444,Translation,8,0,0,1,4
445,ColliderPtr,8,0,0,1,1
445,UIComponentPtr,8,0,0,1,2
445,Matrix,64,0,0,0,0
445,Dirty Flag,1,0,0,1018,1014
445,Rotation,4,0,0,1,0
445,Scale,8,0,0,0,1
445,Translation,8,0,0,1,1
445,Scale,8,0,0,1,1
445,Translation,8,0,0,1,4
446,ColliderPtr,8,0,0,1,1
446,UIComponentPtr,8,0,0,1,2
446,Matrix,64,0,0,0,0
446,Dirty Flag,1,0,0,1018,1014
446,Rotation,4,0,0,1,0
446,Scale,8,0,0,0,1
446,Translation,8,0,0,1,1
446,Scale,8,0,0,1,1
446,Translation,8,0,0,1,4
447,ColliderPtr,8,0,0,1,1
447,UIComponentPtr,8,0,0,1,2
447,Matrix,64,0,0,0,0
447,Dirty Flag,1,0,0,1018,1014
447,Rotation,4,0,0,1,0
447,Scale,8,0,0,0,1
447,Translation,8,0,0,1,1
447,Scale,8,0,0,1,1
447,Translation,8,0,0,1,4
448,ColliderPtr,8,0,0,1,1
448,UIComponentPtr,8,0,0,1,2
448,Matrix,64,0,0,0,0
448,Dirty Flag,1,0,0,1018,1014
448,Rotation,4,0,0,1,0
448,Scale,8,0,0,0,1
448,Translation,8,0,0,1,1
448,Scale,8,0,0,1,1
448,Translation,8,0,0,1,4
449,ColliderPtr,8,0,0,1,1
449,UIComponentPtr,8,0,0,1,2
449,Matrix,64,0,0,0,0
449,Dirty Flag,1,0,0,1018,1014
449,Rotation,4,0,0,1,0
449,Scale,8,0,0,0,1
449,Translation,8,0,0,1,1
449,Scale,8,0,0,1,1
449,Translation,8,0,0,1,12
482,ColliderPtr,8,0,0,0,0
482,UIComponentPtr,8,0,0,0,271
482,Matrix,64,0,0,0,0
482,Dirty Flag,1,0,0,1084,271
449,Rotation,4,0,0,271,271
482,OldScale,8,0,0,0,0
449,Translation,8,0,0,270,1085
449,Scale,8,0,0,0,543
449,Translation,8,0,0,271,1085
474,ColliderPtr,8,0,0,0,0
474,UIComponentPtr,8,0,0,0,709
474,Matrix,64,0,0,0,0
474,Dirty Flag,1,0,0,2836,709
449,Rotation,4,0,0,709,709
474,OldScale,8,0,0,0,0
449,Translation,8,0,0,708,2837
449,Scale,8,0,0,0,1419
449,Translation,8,0,0,709,2837
480,ColliderPtr,8,0,0,0,0
480,UIComponentPtr,8,0,0,0,380
480,Matrix,64,0,0,0,0
480,Dirty Flag,1,0,0,1520,380
449,Rotation,4,0,0,380,380
480,OldScale,8,0,0,0,0
449,Translation,8,0,0,379,1521
449,Scale,8,0,0,0,761
449,Translation,8,0,0,380,1521
489,ColliderPtr,8,0,0,0,0
489,UIComponentPtr,8,0,0,0,52
489,Matrix,64,0,0,0,0
489,Dirty Flag,1,0,0,208,52
449,Rotation,4,0,0,52,52
489,OldScale,8,0,0,0,0
449,Translation,8,0,0,51,209
449,Scale,8,0,0,0,105
449,Translation,8,0,0,52,209
478,ColliderPtr,8,0,0,0,0
478,UIComponentPtr,8,0,0,0,556
478,Matrix,64,0,0,0,0
478,Dirty Flag,1,0,0,2224,556
449,Rotation,4,0,0,556,556
478,OldScale,8,0,0,0,0
449,Translation,8,0,0,555,2225
449,Scale,8,0,0,0,1113
449,Translation,8,0,0,556,2225
487,ColliderPtr,8,0,0,0,0
487,UIComponentPtr,8,0,0,0,75
487,Matrix,64,0,0,0,0
487,Dirty Flag,1,0,0,300,75
449,Rotation,4,0,0,75,75
487,OldScale,8,0,0,0,0
449,Translation,8,0,0,74,301
449,Scale,8,0,0,0,151
449,Translation,8,0,0,75,301
476,ColliderPtr,8,0,0,0,0
476,UIComponentPtr,8,0,0,0,640
476,Matrix,64,0,0,0,0
476,Dirty Flag,1,0,0,2560,640
449,Rotation,4,0,0,640,640
476,OldScale,8,0,0,0,0
449,Translation,8,0,0,639,2561
449,Scale,8,0,0,0,1281
449,Translation,8,0,0,640,2561
484,ColliderPtr,8,0,0,0,0
484,UIComponentPtr,8,0,0,0,242
484,Matrix,64,0,0,0,0
484,Dirty Flag,1,0,0,968,242
449,Rotation,4,0,0,242,242
484,OldScale,8,0,0,0,0
449,Translation,8,0,0,241,969
449,Scale,8,0,0,0,485
449,Translation,8,0,0,242,969
486,ColliderPtr,8,0,0,3,1
486,UIComponentPtr,8,0,144,3,145
486,Matrix,64,0,0,0,0
486,Dirty Flag,1,0,0,292,143
486,Rotation,4,0,0,1,0
486,Scale,8,0,0,0,1
486,Translation,8,0,0,143,154
486,Scale,8,0,0,1,145
486,Translation,8,0,0,144,154
450,ColliderPtr,8,0,0,1,2
450,UIComponentPtr,8,0,1015,1,1017
450,Matrix,64,0,0,0,0
450,Dirty Flag,1,0,0,2034,1014
450,Rotation,4,0,0,1,0
450,Scale,8,0,0,1,2
450,Translation,8,0,0,1014,1019
450,Scale,8,0,0,2,1016
450,Translation,8,0,0,1015,1019
451,ColliderPtr,8,0,0,1,2
451,UIComponentPtr,8,0,1015,1,1017
451,Matrix,64,0,0,0,0
451,Dirty Flag,1,0,0,2034,1014
451,Rotation,4,0,0,1,0
451,Scale,8,0,0,1,2
451,Translation,8,0,0,1014,1019
451,Scale,8,0,0,2,1016
451,Translation,8,0,0,1015,1019
452,ColliderPtr,8,0,0,1,2
452,UIComponentPtr,8,0,1015,1,1017
452,Matrix,64,0,0,0,0
452,Dirty Flag,1,0,0,2034,1014
452,Rotation,4,0,0,1,0
452,Scale,8,0,0,1,2
452,Translation,8,0,0,1014,1019
452,Scale,8,0,0,2,1016
452,Translation,8,0,0,1015,1019
453,ColliderPtr,8,0,0,1,1
453,UIComponentPtr,8,0,120,1,122
453,Matrix,64,0,0,0,0
453,Dirty Flag,1,0,0,1139,1014
453,Rotation,4,0,0,1,0
453,Scale,8,0,0,0,1
453,Translation,8,0,0,120,125
453,Scale,8,0,0,1,122
453,Translation,8,0,0,121,125
454,ColliderPtr,8,0,0,1,1
454,UIComponentPtr,8,0,0,1,2
454,Matrix,64,0,0,0,0
454,Dirty Flag,1,0,0,1018,1014
454,Rotation,4,0,0,1,0
454,Scale,8,0,0,0,1
454,Translation,8,0,0,1,1
454,Scale,8,0,0,1,1185
454,Translation,8,0,0,1,2203
455,ColliderPtr,8,0,0,1,1
455,UIComponentPtr,8,0,0,1,2
455,Matrix,64,0,0,0,0
455,Dirty Flag,1,0,0,1018,1014
455,Rotation,4,0,0,1,0
455,Scale,8,0,0,0,1
455,Translation,8,0,0,1,1
455,Scale,8,0,0,1,1
455,Translation,8,0,0,1,4
456,ColliderPtr,8,0,0,1,1
456,UIComponentPtr,8,0,0,1,2
456,Matrix,64,0,0,0,0
456,Dirty Flag,1,0,0,1018,1014
456,Rotation,4,0,0,1,0
456,Scale,8,0,0,0,1
456,Translation,8,0,0,1,1
456,Scale,8,0,0,1,2030
456,Translation,8,0,0,1,2033
457,ColliderPtr,8,0,0,1,1
457,UIComponentPtr,8,0,0,1,2
457,Matrix,64,0,0,0,0
457,Dirty Flag,1,0,0,1018,1014
457,Rotation,4,0,0,1,0
457,Scale,8,0,0,0,1
457,Translation,8,0,0,1,1
457,Scale,8,0,0,1,1015
457,Translation,8,0,0,1,4
458,ColliderPtr,8,0,0,1,1
458,UIComponentPtr,8,0,0,1,2
458,Matrix,64,0,0,0,0
458,Dirty Flag,1,0,0,1018,1014
458,Rotation,4,0,0,1,0
458,Scale,8,0,0,0,1
458,Translation,8,0,0,1,1
458,Scale,8,0,0,1,1
458,Translation,8,0,0,1,4
459,ColliderPtr,8,0,0,1,1
459,UIComponentPtr,8,0,0,1,2
459,Matrix,64,0,0,0,0
459,Dirty Flag,1,0,0,1018,1014
459,Rotation,4,0,0,1,0
459,Scale,8,0,0,0,1
459,Translation,8,0,0,1,1
459,Scale,8,0,0,1,1
459,Translation,8,0,0,1,4
460,ColliderPtr,8,0,0,1,1
460,UIComponentPtr,8,0,0,1,2
460,Matrix,64,0,0,0,0
460,Dirty Flag,1,0,0,1018,1014
460,Rotation,4,0,0,1,0
460,Scale,8,0,0,0,1
460,Translation,8,0,0,1,1
460,Scale,8,0,0,1,1015
460,Translation,8,0,0,1,4
461,ColliderPtr,8,0,0,1,1
461,UIComponentPtr,8,0,0,1,2
461,Matrix,64,0,0,0,0
461,Dirty Flag,1,0,0,1018,1014
461,Rotation,4,0,0,1,0
461,Scale,8,0,0,0,1
461,Translation,8,0,0,1,1
461,Scale,8,0,0,1,1015
461,Translation,8,0,0,1,4
